DATE_TIME,エリア需要〔MWh〕,水力〔MWh〕,火力〔MWh〕,原子力〔MWh〕,太陽光実績〔MWh〕,風力実績〔MWh〕,地熱〔MWh〕,バイオマス〔MWh〕
2023/1/3 4:00,9860,853,11250,0,0,1511,126,490
2023/1/3 5:00,9808,852,11235,0,0,1490,126,488
2023/1/3 6:00,9728,856,11384,0,0,1479,126,488
2023/1/3 7:00,9605,883,11574,0,180,1486,126,486
2023/1/3 8:00,9961,895,11178,0,902,1500,127,493
2023/1/3 9:00,10005,865,9934,0,1714,1487,127,514
2023/1/3 10:00,9786,827,8312,0,2305,1473,130,534
2023/1/3 11:00,9603,825,7997,0,2733,1534,131,546
2023/1/3 12:00,9364,831,8059,0,2650,1517,132,567
2023/1/3 13:00,9281,857,8559,0,2338,1531,130,541
2023/1/3 14:00,9100,899,9416,0,1492,1538,129,522
2023/1/3 15:00,9373,1044,10549,0,416,1495,126,502
2023/1/3 16:00,9939,1143,11551,0,9,1474,126,486
2023/1/3 17:00,10705,1166,12004,0,0,1503,126,487
2023/1/3 18:00,10741,1167,12277,0,0,1482,126,486
2023/1/3 19:00,10563,1116,12277,0,0,1479,126,487
2023/1/3 20:00,10329,1104,12305,0,0,1482,125,486
2023/1/3 21:00,9908,1072,11840,0,0,1463,126,488
2023/1/3 22:00,9332,1046,11403,0,0,1457,126,490
2023/1/3 23:00,9314,1021,11131,0,0,1482,126,498
2023/1/4 0:00,9067,1004,10782,0,0,1533,126,500
2023/1/4 1:00,9348,994,10972,0,0,1549,125,499
2023/1/4 2:00,9598,991,11004,0,0,1508,125,498
2023/1/4 3:00,9805,1007,11198,0,0,1526,126,485
2023/1/4 4:00,9958,1027,11436,0,0,1534,126,486
2023/1/4 5:00,10102,1034,11493,0,0,1530,126,484
2023/1/4 6:00,10353,1069,11582,0,1,1508,126,485
2023/1/4 7:00,10535,1100,12246,0,221,1519,125,483
2023/1/4 8:00,11164,1092,12306,0,993,1555,126,489
2023/1/4 9:00,11325,1096,11059,0,1800,1527,130,544
2023/1/4 10:00,11137,1063,10295,0,2303,1480,130,571
2023/1/4 11:00,10995,1061,10118,0,2652,1494,131,590
2023/1/4 12:00,10920,1049,10412,0,2825,1517,128,565
2023/1/4 13:00,10772,1126,10839,0,2466,1538,129,554
2023/1/4 14:00,10582,1156,11341,0,1555,1493,128,541
2023/1/4 15:00,10740,1210,11909,0,431,1520,127,538
2023/1/4 16:00,11221,1339,12494,0,10,1515,126,527
2023/1/4 17:00,11728,1371,12651,0,0,1502,126,530
2023/1/4 18:00,11728,1371,12712,0,0,1471,125,530
2023/1/4 19:00,11466,1301,12807,0,0,1460,126,530
2023/1/4 20:00,11090,1237,12735,0,0,1434,126,529
2023/1/4 21:00,10569,1218,12390,0,0,1415,126,528
2023/1/4 22:00,9861,1179,11731,0,0,1401,125,529
2023/1/4 23:00,9766,1141,11395,0,0,1395,126,531
2023/1/5 0:00,9499,1098,10740,0,0,1378,126,529
2023/1/5 1:00,9659,1092,11023,0,0,1412,126,530
2023/1/5 2:00,9982,1090,11509,0,0,1439,127,532
2023/1/5 3:00,10150,1105,11652,0,0,1373,125,532
2023/1/5 4:00,10305,1092,11751,0,0,1405,126,534
2023/1/5 5:00,10638,1098,11983,0,0,1422,127,533
2023/1/5 6:00,11069,1178,12485,0,1,1454,126,532
2023/1/5 7:00,11398,1287,12730,0,312,1511,126,525
2023/1/5 8:00,12267,1288,12513,0,1334,1513,125,530
2023/1/5 9:00,12594,1147,12273,0,2348,1527,128,558
2023/1/5 10:00,12449,1101,11328,0,3127,1529,129,561
2023/1/5 11:00,12298,1095,10732,0,3549,1532,127,556
2023/1/5 12:00,11862,1084,10462,0,3493,1545,128,547
2023/1/5 13:00,11984,1101,10758,0,3059,1549,126,536
2023/1/5 14:00,11768,1115,11602,0,1949,1566,126,530
2023/1/5 15:00,11950,1139,12887,0,573,1579,126,533
2023/1/5 16:00,12414,1308,13270,0,15,1577,125,524
2023/1/5 17:00,12630,1347,13603,0,0,1564,126,526
2023/1/5 18:00,12439,1352,13503,0,0,1565,124,527
2023/1/5 19:00,12022,1290,13631,0,0,1558,125,529
2023/1/5 20:00,11603,1170,13233,0,0,1559,126,528
2023/1/5 21:00,11108,1129,12565,0,0,1524,125,527
2023/1/5 22:00,10418,1120,11852,0,0,1530,125,530
2023/1/5 23:00,10268,1120,11587,0,0,1526,125,529
2023/1/6 0:00,9966,1089,11276,0,0,1512,125,526
2023/1/6 1:00,10177,1079,11034,0,0,1471,126,526
2023/1/6 2:00,10401,1069,11262,0,0,1399,124,528
2023/1/6 3:00,10575,1086,11398,0,0,1297,124,528
2023/1/6 4:00,10708,1085,11617,0,0,1255,125,524
2023/1/6 5:00,10997,1091,12103,0,0,1195,124,527
2023/1/6 6:00,11375,1133,12777,0,0,1147,125,533
2023/1/6 7:00,11629,1254,13207,0,277,1111,125,521
2023/1/6 8:00,12455,1273,13539,0,1180,1072,124,525
2023/1/6 9:00,12757,1142,12629,0,2388,1052,124,515
2023/1/6 10:00,12481,1096,11998,0,2833,1006,125,530
2023/1/6 11:00,12187,1100,11464,0,2859,1028,127,559
2023/1/6 12:00,11658,1102,11070,0,2694,1052,126,556
2023/1/6 13:00,11807,1123,11345,0,2382,960,127,549
2023/1/6 14:00,11652,1147,12218,0,1460,861,126,545
2023/1/6 15:00,11669,1175,12817,0,500,873,125,527
2023/1/6 16:00,12189,1304,13326,0,18,814,124,515
2023/1/6 17:00,12289,1322,13870,0,0,693,125,517
2023/1/6 18:00,12111,1320,13903,0,0,641,125,518
2023/1/6 19:00,11735,1262,13747,0,0,576,124,517
2023/1/6 20:00,11332,1149,13370,0,0,505,125,515
2023/1/6 21:00,10802,1059,12599,0,0,516,125,515
2023/1/6 22:00,10252,1024,12207,0,0,480,123,512
2023/1/6 23:00,10164,999,11997,0,0,484,125,512
2023/1/7 0:00,9825,887,11720,0,0,394,125,511
2023/1/7 1:00,9980,842,11881,0,0,358,124,511
2023/1/7 2:00,10218,828,12063,0,0,311,124,512
2023/1/7 3:00,10403,839,12086,0,0,258,125,513
2023/1/7 4:00,10481,838,12310,0,0,189,125,512
2023/1/7 5:00,10600,848,12475,0,0,189,125,512
2023/1/7 6:00,10682,862,12566,0,1,167,125,512
2023/1/7 7:00,10760,883,12812,0,269,130,126,504
2023/1/7 8:00,11533,901,13155,0,1206,122,123,488
2023/1/7 9:00,11711,893,12303,0,2079,94,125,504
2023/1/7 10:00,11391,866,11938,0,2423,62,126,525
2023/1/7 11:00,11151,851,11499,0,2492,47,125,508
2023/1/7 12:00,10695,847,10566,0,2357,41,124,507
2023/1/7 13:00,10679,865,9981,0,2459,35,123,490
2023/1/7 14:00,10515,882,11200,0,1834,29,123,491
2023/1/7 15:00,10371,918,11756,0,492,37,125,513
2023/1/7 16:00,10964,1025,13000,0,17,38,124,504
2023/1/7 17:00,11262,1043,13189,0,0,46,123,508
2023/1/7 18:00,11193,1048,13300,0,0,40,125,507
2023/1/7 19:00,10917,1021,13236,0,0,26,124,507
2023/1/7 20:00,10635,968,12883,0,0,23,124,505
2023/1/7 21:00,10229,931,12490,0,0,25,125,505
2023/1/7 22:00,9822,856,11882,0,0,38,125,508
2023/1/7 23:00,9750,830,11923,0,0,32,125,507
2023/1/8 0:00,9517,803,11528,0,0,42,125,509
2023/1/8 1:00,9674,799,11672,0,0,63,125,511
2023/1/8 2:00,9912,873,11884,0,0,93,124,509
2023/1/8 3:00,10099,913,12054,0,0,99,125,509
2023/1/8 4:00,10171,918,12115,0,0,93,124,508
2023/1/8 5:00,10115,878,12260,0,0,94,125,511
2023/1/8 6:00,9939,905,12178,0,0,127,124,512
2023/1/8 7:00,9836,886,12206,0,204,197,123,511
2023/1/8 8:00,10137,875,11709,0,1069,249,123,501
2023/1/8 9:00,10281,838,10634,0,2365,293,122,490
2023/1/8 10:00,10000,784,9295,0,3267,321,123,497
2023/1/8 11:00,9861,752,8761,0,3602,481,124,499
2023/1/8 12:00,9615,758,9045,0,3147,615,125,525
2023/1/8 13:00,9331,760,9304,0,2425,640,125,524
2023/1/8 14:00,9320,790,10431,0,1574,557,123,497
2023/1/8 15:00,9318,863,11216,0,453,515,125,517
2023/1/8 16:00,9992,994,12487,0,17,459,123,507
2023/1/8 17:00,10620,1044,13267,0,0,429,124,508
2023/1/8 18:00,10705,1050,13201,0,0,498,123,506
2023/1/8 19:00,10528,1026,12980,0,0,553,123,507
2023/1/8 20:00,10282,878,12930,0,0,540,122,509
2023/1/8 21:00,9935,853,12485,0,0,672,123,512
2023/1/8 22:00,9460,783,11788,0,0,744,123,513
2023/1/8 23:00,9416,732,11926,0,0,660,123,511
2023/1/9 0:00,9190,722,11536,0,0,553,123,511
2023/1/9 1:00,9355,726,11183,0,0,648,122,511
2023/1/9 2:00,9698,748,11682,0,0,603,123,508
2023/1/9 3:00,9884,747,11851,0,0,695,122,509
2023/1/9 4:00,9985,746,12050,0,0,657,123,507
2023/1/9 5:00,10072,755,12146,0,0,574,121,509
2023/1/9 6:00,10134,811,12051,0,0,548,122,505
2023/1/9 7:00,10148,859,12507,0,98,441,123,504
2023/1/9 8:00,10798,855,12540,0,681,351,121,497
2023/1/9 9:00,11045,855,11220,0,1528,348,123,507
2023/1/9 10:00,10702,792,10336,0,2346,365,122,504
2023/1/9 11:00,10558,771,9324,0,2703,308,123,513
2023/1/9 12:00,10394,763,9319,0,2681,282,120,486
2023/1/9 13:00,10260,772,10619,0,1969,314,121,483
2023/1/9 14:00,10112,798,10599,0,1357,421,120,492
2023/1/9 15:00,10165,971,10989,0,362,548,123,506
2023/1/9 16:00,10797,1128,12049,0,11,733,122,501
2023/1/9 17:00,11174,1144,12637,0,0,973,123,514
2023/1/9 18:00,11154,1164,12850,0,0,1126,123,517
2023/1/9 19:00,10889,1166,12835,0,0,999,123,516
2023/1/9 20:00,10546,1181,12660,0,0,978,123,512
2023/1/9 21:00,10153,1109,12371,0,0,1075,123,517
2023/1/9 22:00,9703,1118,12071,0,0,1098,123,512
2023/1/9 23:00,9740,1098,11827,0,0,1043,122,514
2023/1/10 0:00,9636,1077,11658,0,0,1043,123,520
2023/1/10 1:00,9886,1077,11495,0,0,1073,123,521
2023/1/10 2:00,10172,1093,11736,0,0,1086,124,520
2023/1/10 3:00,10405,1090,11880,0,0,1058,123,522
2023/1/10 4:00,10671,1088,11885,0,0,1086,122,519
2023/1/10 5:00,11032,1125,12445,0,0,1111,124,519
2023/1/10 6:00,11573,1174,12968,0,1,1234,123,519
2023/1/10 7:00,11859,1274,13480,0,203,1135,123,514
2023/1/10 8:00,12923,1270,13543,0,828,1092,123,505
2023/1/10 9:00,13449,1229,13452,0,1425,1139,122,514
2023/1/10 10:00,13348,1086,13846,0,1693,1156,125,540
2023/1/10 11:00,13254,1035,13826,0,1959,1279,125,532
2023/1/10 12:00,12540,1055,13408,0,1706,1351,130,595
2023/1/10 13:00,12861,1058,13600,0,1720,1432,130,570
2023/1/10 14:00,12896,1142,13512,0,1212,1468,120,527
2023/1/10 15:00,13091,1249,14150,0,385,1477,119,517
2023/1/10 16:00,13412,1385,14802,0,14,1426,119,513
2023/1/10 17:00,13501,1416,14916,0,0,1488,118,514
2023/1/10 18:00,13247,1383,14653,0,0,1478,119,516
2023/1/10 19:00,12755,1289,14424,0,0,1417,118,516
2023/1/10 20:00,12226,1244,14537,0,0,1367,118,515
2023/1/10 21:00,11612,1167,14178,0,0,1307,118,514
2023/1/10 22:00,10760,1165,13221,0,0,1299,119,514
2023/1/10 23:00,10535,1175,12891,0,0,1258,117,515
2023/1/11 0:00,10127,1164,11910,0,0,1227,119,514
2023/1/11 1:00,10332,1158,11648,0,0,1217,119,513
2023/1/11 2:00,10561,1154,12030,0,0,1290,119,515
2023/1/11 3:00,10697,1170,12297,0,0,1311,119,517
2023/1/11 4:00,10783,1164,12339,0,0,1295,118,518
2023/1/11 5:00,11130,1174,12811,0,0,1310,119,517
2023/1/11 6:00,11592,1264,13864,0,2,1150,119,517
2023/1/11 7:00,11746,1316,13900,0,149,1138,118,515
2023/1/11 8:00,12687,1327,14244,0,865,1096,117,511
2023/1/11 9:00,12922,1187,13153,0,1895,1044,119,511
2023/1/11 10:00,12540,1085,12566,0,2898,947,120,527
2023/1/11 11:00,12143,1070,12018,0,3503,885,124,575
2023/1/11 12:00,11494,1079,10629,0,3580,890,121,561
2023/1/11 13:00,11728,1084,11645,0,3192,833,120,534
2023/1/11 14:00,11608,1162,12433,0,2068,830,119,517
2023/1/11 15:00,11491,1274,12676,0,730,1026,118,519
2023/1/11 16:00,11994,1374,14035,0,28,1091,118,515
2023/1/11 17:00,12084,1388,14243,0,0,1037,118,517
2023/1/11 18:00,11933,1387,14162,0,0,1105,118,517
2023/1/11 19:00,11567,1365,13792,0,0,1134,117,518
2023/1/11 20:00,11149,1337,13542,0,0,1149,119,515
2023/1/11 21:00,10623,1255,13410,0,0,1021,118,513
2023/1/11 22:00,9962,1237,12690,0,0,883,118,509
2023/1/11 23:00,9818,1220,12446,0,0,893,118,511
2023/1/12 0:00,9535,1193,11866,0,0,971,118,511
2023/1/12 1:00,9769,1197,11638,0,0,1091,118,512
2023/1/12 2:00,10055,1201,12061,0,0,1083,119,515
2023/1/12 3:00,10262,1217,12154,0,0,1062,117,513
2023/1/12 4:00,10439,1210,12474,0,0,910,118,512
2023/1/12 5:00,10823,1226,12840,0,0,811,119,514
2023/1/12 6:00,11203,1281,13875,0,2,797,118,515
2023/1/12 7:00,11320,1323,13736,0,208,746,117,511
2023/1/12 8:00,12153,1320,13714,0,1145,734,118,505
2023/1/12 9:00,12407,1210,12354,0,2342,785,118,504
2023/1/12 10:00,11996,1161,11661,0,3221,801,120,556
2023/1/12 11:00,11848,1122,11198,0,3726,753,120,537
2023/1/12 12:00,11093,1146,10331,0,3434,786,123,580
2023/1/12 13:00,11263,1142,11184,0,2815,708,121,565
2023/1/12 14:00,11182,1252,11734,0,2270,608,119,526
2023/1/12 15:00,11001,1337,12969,0,909,535,118,521
2023/1/12 16:00,11399,1416,13832,0,45,445,118,514
2023/1/12 17:00,11659,1432,13898,0,0,409,117,504
2023/1/12 18:00,11555,1441,14357,0,0,345,118,504
2023/1/12 19:00,11218,1438,14139,0,0,300,118,506
2023/1/12 20:00,10863,1401,13905,0,0,319,117,507
2023/1/12 21:00,10390,1308,13282,0,0,330,117,512
2023/1/12 22:00,9880,1297,12990,0,0,350,118,514
2023/1/12 23:00,9729,1285,12578,0,0,382,118,509
2023/1/13 0:00,9495,1259,11260,0,0,421,117,508
2023/1/13 1:00,9718,1256,11502,0,0,460,117,512
2023/1/13 2:00,10042,1259,11554,0,0,529,118,510
2023/1/13 3:00,10293,1279,11755,0,0,527,116,507
2023/1/13 4:00,10521,1273,12002,0,0,480,117,508
2023/1/13 5:00,10905,1277,12624,0,0,506,118,511
2023/1/13 6:00,11377,1323,13426,0,1,579,117,510
2023/1/13 7:00,11411,1368,13346,0,411,554,115,503
2023/1/13 8:00,12184,1361,13149,0,1896,529,116,491
2023/1/13 9:00,12321,1265,11916,0,3329,472,118,512
2023/1/13 10:00,11892,1205,10995,0,4082,477,119,528
2023/1/13 11:00,11542,1189,10165,0,4522,497,123,551
2023/1/13 12:00,10820,1192,9843,0,4332,526,121,537
2023/1/13 13:00,11051,1184,11368,0,3138,533,118,493
2023/1/13 14:00,10934,1272,12302,0,1810,465,122,485
2023/1/13 15:00,10739,1349,12364,0,636,395,122,513
2023/1/13 16:00,11219,1436,13467,0,26,360,122,512
2023/1/13 17:00,11249,1437,13496,0,0,363,124,506
2023/1/13 18:00,11024,1425,13334,0,0,437,124,507
2023/1/13 19:00,10653,1393,13140,0,0,442,124,508
2023/1/13 20:00,10231,1359,12805,0,0,437,124,508
2023/1/13 21:00,9694,1246,12427,0,0,422,125,507
2023/1/13 22:00,9227,1176,12141,0,0,413,124,503
2023/1/13 23:00,9011,1106,11627,0,0,422,123,503
2023/1/14 0:00,8614,959,10013,0,0,435,124,505
2023/1/14 1:00,8789,925,9751,0,0,498,124,505
2023/1/14 2:00,9112,922,10012,0,0,461,124,507
2023/1/14 3:00,9373,951,10527,0,0,413,123,506
2023/1/14 4:00,9488,948,11176,0,0,352,124,506
2023/1/14 5:00,9477,967,11410,0,0,327,124,506
2023/1/14 6:00,9246,1031,10990,0,1,319,123,507
2023/1/14 7:00,9201,1061,10820,0,198,338,123,504
2023/1/14 8:00,9847,1076,11407,0,665,327,124,498
2023/1/14 9:00,10170,1071,11471,0,848,307,124,498
2023/1/14 10:00,10000,1034,11376,0,946,300,123,506
2023/1/14 11:00,9932,1036,10870,0,1128,268,124,501
2023/1/14 12:00,9574,1043,11066,0,885,252,124,500
2023/1/14 13:00,9598,1084,11094,0,522,282,123,504
2023/1/14 14:00,9560,1146,10508,0,552,372,123,499
2023/1/14 15:00,9504,1225,10830,0,399,393,124,506
2023/1/14 16:00,9800,1319,11548,0,19,498,124,518
2023/1/14 17:00,10021,1340,11746,0,0,567,125,519
2023/1/14 18:00,9939,1380,12293,0,0,553,125,519
2023/1/14 19:00,9617,1357,11549,0,0,551,125,518
2023/1/14 20:00,9282,1344,11348,0,0,500,125,515
2023/1/14 21:00,8854,1283,10659,0,0,437,126,512
2023/1/14 22:00,8464,1275,10401,0,0,449,126,514
2023/1/14 23:00,8371,1280,10022,0,0,429,125,514
2023/1/15 0:00,8152,1284,9642,0,0,458,126,514
2023/1/15 1:00,8365,1282,9832,0,0,430,124,512
2023/1/15 2:00,8700,1293,10170,0,0,396,125,509
2023/1/15 3:00,9006,1298,10438,0,0,368,126,508
2023/1/15 4:00,9135,1309,10628,0,0,261,125,509
2023/1/15 5:00,9113,1305,10780,0,0,190,124,509
2023/1/15 6:00,8851,1302,10769,0,1,140,125,508
2023/1/15 7:00,8754,1311,10437,0,170,122,124,503
2023/1/15 8:00,9116,1316,10253,0,872,113,124,496
2023/1/15 9:00,9416,1331,10167,0,1624,136,125,496
2023/1/15 10:00,9297,1323,11089,0,1934,182,124,502
2023/1/15 11:00,9179,1322,10923,0,1853,174,123,485
2023/1/15 12:00,9143,1334,10224,0,1880,193,123,486
2023/1/15 13:00,8953,1343,10544,0,1146,282,124,489
2023/1/15 14:00,8863,1350,10848,0,480,344,123,500
2023/1/15 15:00,9073,1490,10859,0,120,394,124,501
2023/1/15 16:00,9626,1601,11308,0,2,369,125,501
2023/1/15 17:00,10196,1615,11640,0,0,383,124,503
2023/1/15 18:00,10252,1614,12101,0,0,314,124,501
2023/1/15 19:00,10022,1583,12192,0,0,273,125,500
2023/1/15 20:00,9731,1523,11813,0,0,177,125,500
2023/1/15 21:00,9299,1510,11235,0,0,126,124,500
2023/1/15 22:00,8695,1477,10616,0,0,138,125,501
2023/1/15 23:00,8616,1469,10632,0,0,158,124,500
2023/1/16 0:00,8446,1385,10647,0,0,205,125,503
2023/1/16 1:00,8684,1377,10341,0,0,271,124,504
2023/1/16 2:00,9062,1397,10489,0,0,306,125,505
2023/1/16 3:00,9385,1417,10482,0,0,403,125,504
2023/1/16 4:00,9687,1436,10949,0,0,393,124,501
2023/1/16 5:00,10078,1514,11292,0,0,508,125,502
2023/1/16 6:00,10556,1494,12831,0,0,428,125,503
2023/1/16 7:00,10775,1586,13300,0,78,408,125,502
2023/1/16 8:00,11892,1578,14278,0,349,418,126,497
2023/1/16 9:00,12374,1465,14222,0,662,404,125,498
2023/1/16 10:00,12243,1386,14111,0,954,474,126,517
2023/1/16 11:00,12180,1391,13919,0,1098,686,128,515
2023/1/16 12:00,11657,1386,13106,0,1503,869,126,511
2023/1/16 13:00,12035,1406,12688,0,1807,961,126,509
2023/1/16 14:00,12003,1477,12971,0,1632,1096,126,499
2023/1/16 15:00,12015,1581,13822,0,716,1195,125,503
2023/1/16 16:00,12436,1655,14334,0,33,1208,127,516
2023/1/16 17:00,12715,1648,14510,0,0,1205,127,509
2023/1/16 18:00,12575,1632,14298,0,0,1193,127,510
2023/1/16 19:00,12159,1606,14026,0,0,1208,126,511
2023/1/16 20:00,11707,1542,13867,0,0,1144,126,511
2023/1/16 21:00,11119,1526,13719,0,0,1030,126,506
2023/1/16 22:00,10404,1502,12693,0,0,1071,126,507
2023/1/16 23:00,10259,1488,12233,0,0,970,127,510
2023/1/17 0:00,9923,1449,12342,0,0,992,127,511
2023/1/17 1:00,10130,1442,12687,0,0,1035,125,512
2023/1/17 2:00,10372,1450,12588,0,0,1006,127,510
2023/1/17 3:00,10532,1459,12851,0,0,907,126,509
2023/1/17 4:00,10649,1496,13350,0,0,817,126,509
2023/1/17 5:00,11020,1504,13882,0,0,666,126,509
2023/1/17 6:00,11523,1542,14389,0,1,597,126,507
2023/1/17 7:00,11682,1607,14208,0,228,600,125,499
2023/1/17 8:00,12635,1605,14874,0,952,571,127,501
2023/1/17 9:00,12890,1489,14512,0,1703,642,129,531
2023/1/17 10:00,12709,1405,13624,0,2639,634,128,516
2023/1/17 11:00,12533,1379,13133,0,2996,648,128,514
2023/1/17 12:00,12061,1314,12999,0,2673,670,124,487
2023/1/17 13:00,12311,1364,13738,0,2232,565,125,488
2023/1/17 14:00,12186,1437,13993,0,1511,388,126,498
2023/1/17 15:00,12056,1487,14537,0,738,266,125,489
2023/1/17 16:00,12327,1583,15189,0,49,120,125,503
2023/1/17 17:00,12605,1583,15175,0,0,73,124,498
2023/1/17 18:00,12511,1546,15472,0,0,62,126,498
2023/1/17 19:00,12109,1508,15286,0,0,96,126,500
2023/1/17 20:00,11757,1432,15295,0,0,128,125,500
2023/1/17 21:00,11213,1402,14731,0,0,147,125,500
2023/1/17 22:00,10530,1383,13656,0,0,153,125,501
2023/1/17 23:00,10366,1377,13227,0,0,190,126,504
2023/1/18 0:00,10009,1356,11588,0,0,222,125,502
2023/1/18 1:00,10164,1348,11574,0,0,272,126,505
2023/1/18 2:00,10455,1347,11599,0,0,332,126,507
2023/1/18 3:00,10687,1374,11760,0,0,391,125,508
2023/1/18 4:00,10880,1381,12212,0,0,388,126,508
2023/1/18 5:00,11285,1439,12747,0,0,435,126,510
2023/1/18 6:00,11799,1444,13387,0,2,390,126,511
2023/1/18 7:00,11942,1472,13817,0,180,382,126,508
2023/1/18 8:00,12872,1475,14462,0,793,351,124,495
2023/1/18 9:00,13126,1339,14361,0,1369,406,125,491
2023/1/18 10:00,12673,1309,12402,0,1893,617,127,523
2023/1/18 11:00,12570,1309,11777,0,2487,728,128,527
2023/1/18 12:00,11907,1302,11584,0,2828,756,124,502
2023/1/18 13:00,12070,1331,13207,0,1746,717,127,524
2023/1/18 14:00,12013,1413,13722,0,1350,608,127,516
2023/1/18 15:00,12076,1462,14252,0,604,630,126,506
2023/1/18 16:00,12469,1551,14485,0,33,641,127,511
2023/1/18 17:00,12653,1556,14401,0,0,583,125,509
2023/1/18 18:00,12523,1555,14675,0,0,650,126,504
2023/1/18 19:00,12061,1524,14647,0,0,559,126,500
2023/1/18 20:00,11675,1491,14139,0,0,467,125,499
2023/1/18 21:00,11132,1463,14077,0,0,362,125,498
2023/1/18 22:00,10434,1378,13496,0,0,277,125,500
2023/1/18 23:00,10300,1348,13127,0,0,198,124,500
2023/1/19 0:00,9993,1287,12281,0,0,140,125,499
2023/1/19 1:00,10197,1274,11499,0,0,99,125,500
2023/1/19 2:00,10541,1274,11848,0,0,80,126,501
2023/1/19 3:00,10752,1294,12198,0,0,72,125,498
2023/1/19 4:00,10917,1291,12623,0,0,60,124,500
2023/1/19 5:00,11342,1344,13352,0,0,84,126,501
2023/1/19 6:00,11953,1363,14184,0,1,81,126,501
2023/1/19 7:00,12005,1427,13898,0,435,62,125,500
2023/1/19 8:00,12762,1477,13536,0,1990,56,127,524
2023/1/19 9:00,13022,1304,12386,0,3839,42,131,560
2023/1/19 10:00,12625,1254,11222,0,5084,59,132,579
2023/1/19 11:00,12291,1252,10656,0,5608,50,133,586
2023/1/19 12:00,11562,1262,10172,0,5582,37,132,581
2023/1/19 13:00,11600,1270,11121,0,4843,48,130,557
2023/1/19 14:00,11398,1326,11973,0,3397,79,127,519
2023/1/19 15:00,11287,1372,13332,0,1351,67,125,498
2023/1/19 16:00,11752,1487,14358,0,64,100,126,507
2023/1/19 17:00,12203,1493,14223,0,0,219,126,502
2023/1/19 18:00,12131,1502,14146,0,0,335,124,504
2023/1/19 19:00,11812,1470,14275,0,0,436,125,506
2023/1/19 20:00,11347,1384,13988,0,0,456,125,505
