,,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光実績,風力実績
2019/10/8,3:00,2958,0,2030,491,,66,0,25
2019/10/8,4:00,2966,0,2021,477,,66,1,44
2019/10/8,5:00,2872,0,1941,467,,65,1,52
2019/10/8,6:00,2814,0,1816,500,,66,4,59
2019/10/8,7:00,2949,0,1803,519,,65,12,89
2019/10/8,8:00,3308,0,2015,605,,66,21,66
2019/10/8,9:00,3571,0,2138,716,,66,40,74
2019/10/8,10:00,3597,0,2281,677,,66,47,68
2019/10/8,11:00,3619,0,2212,708,,66,64,64
2019/10/8,12:00,3351,0,2018,580,,65,88,58
2019/10/8,13:00,3538,0,2071,888,,66,79,58
2019/10/8,14:00,3555,0,2048,1007,,65,73,63
2019/10/8,15:00,3493,0,2032,1062,,66,54,74
2019/10/8,16:00,3476,0,1978,1134,,65,31,80
2019/10/8,17:00,3422,0,1920,1207,,66,4,74
2019/10/8,18:00,3340,0,1916,1171,,66,1,69
2019/10/8,19:00,3172,0,1882,869,,66,1,74
2019/10/8,20:00,3049,0,1796,762,,65,0,68
2019/10/8,21:00,2941,0,1807,702,,67,0,58
2019/10/8,22:00,2877,0,1748,723,,66,0,80
2019/10/8,23:00,2778,0,1726,718,,65,0,92
2019/10/9,0:00,2658,0,1782,717,,66,0,87
2019/10/9,1:00,2625,0,1826,702,,66,0,72
2019/10/9,2:00,2779,0,1880,754,,66,0,52
2019/10/9,3:00,2970,0,1979,850,,66,0,32
2019/10/9,4:00,2992,0,1959,839,,66,1,26
2019/10/9,5:00,2914,0,1946,756,,66,1,13
2019/10/9,6:00,2848,0,2020,638,,65,43,9
2019/10/9,7:00,2840,0,2029,604,,66,210,4
2019/10/9,8:00,3080,0,2048,588,,66,401,3
2019/10/9,9:00,3272,0,2029,562,,65,557,3
2019/10/9,10:00,3302,0,1920,564,,65,652,4
2019/10/9,11:00,3331,0,1766,701,,66,687,4
2019/10/9,12:00,3123,0,1787,527,,65,678,8
2019/10/9,13:00,3323,0,1862,647,,66,606,9
2019/10/9,14:00,3364,0,1859,819,,65,486,7
2019/10/9,15:00,3336,0,1885,943,,65,307,5
2019/10/9,16:00,3358,0,1994,1017,,66,118,6
2019/10/9,17:00,3311,0,2029,1108,,66,9,9
2019/10/9,18:00,3287,0,2021,1135,,66,1,9
2019/10/9,19:00,3142,0,2025,830,,66,1,8
2019/10/9,20:00,3035,0,2025,709,,67,0,6
2019/10/9,21:00,2940,0,2024,648,,66,0,5
2019/10/9,22:00,2850,0,2004,622,,66,0,7
2019/10/9,23:00,2758,0,1957,592,,68,0,16
2019/10/10,0:00,2621,0,1871,493,,68,0,23
2019/10/10,1:00,2627,0,1909,484,,67,0,18
2019/10/10,2:00,2808,0,1968,542,,66,0,27
2019/10/10,3:00,2988,0,2000,624,,67,0,28
2019/10/10,4:00,3033,0,1986,675,,67,0,31
2019/10/10,5:00,2947,0,1981,613,,66,1,38
2019/10/10,6:00,2886,0,1905,589,,66,44,38
2019/10/10,7:00,2870,0,1855,550,,65,210,30
2019/10/10,8:00,3098,0,1870,562,,66,396,21
2019/10/10,9:00,3290,0,1798,488,,66,546,20
2019/10/10,10:00,3372,0,1931,509,,66,646,12
2019/10/10,11:00,3441,0,1927,588,,67,682,9
2019/10/10,12:00,3240,0,1912,549,,65,668,4
2019/10/10,13:00,3468,0,1929,647,,66,586,5
2019/10/10,14:00,3533,0,1962,732,,65,461,7
2019/10/10,15:00,3523,0,1975,847,,65,284,6
2019/10/10,16:00,3524,0,2049,1067,,66,103,8
2019/10/10,17:00,3450,0,2082,1047,,66,7,17
2019/10/10,18:00,3382,0,2083,1010,,66,1,24
2019/10/10,19:00,3241,0,1998,860,,65,1,27
2019/10/10,20:00,3108,0,1919,714,,67,0,31
2019/10/10,21:00,2987,0,1917,550,,65,0,30
2019/10/10,22:00,2907,0,1895,515,,66,0,29
2019/10/10,23:00,2794,0,1889,527,,65,0,26
2019/10/11,0:00,2680,0,1885,597,,67,0,21
2019/10/11,1:00,2665,0,1891,575,,65,0,16
2019/10/11,2:00,2853,0,1962,685,,66,0,14
2019/10/11,3:00,2994,0,2015,746,,65,0,14
2019/10/11,4:00,3000,0,2004,753,,66,1,11
2019/10/11,5:00,2899,0,1992,648,,66,1,10
2019/10/11,6:00,2823,0,1942,566,,65,26,6
2019/10/11,7:00,2949,0,1988,524,,65,81,5
2019/10/11,8:00,3248,0,2040,670,,66,160,3
2019/10/11,9:00,3432,0,2033,584,,65,347,5
2019/10/11,10:00,3515,0,1826,770,,66,422,13
2019/10/11,11:00,3565,0,1836,814,,65,424,11
2019/10/11,12:00,3362,0,1921,619,,66,367,12
2019/10/11,13:00,3591,0,2029,919,,65,317,13
2019/10/11,14:00,3648,0,2102,1017,,66,175,13
2019/10/11,15:00,3586,0,2269,942,,65,91,18
2019/10/11,16:00,3543,0,2223,953,,66,42,32
2019/10/11,17:00,3464,0,2194,975,,65,3,40
2019/10/11,18:00,3365,0,2165,959,,66,1,48
2019/10/11,19:00,3222,0,2142,759,,65,1,45
2019/10/11,20:00,3061,0,2114,641,,65,0,56
2019/10/11,21:00,2939,0,2041,609,,66,0,56
2019/10/11,22:00,2875,0,1962,659,,65,0,52
2019/10/11,23:00,2775,0,1920,663,,66,0,59
2019/10/12,0:00,2630,0,1890,618,,65,0,56
2019/10/12,1:00,2609,0,1825,637,,66,0,65
2019/10/12,2:00,2750,0,1866,720,,65,0,76
2019/10/12,3:00,2871,0,1823,873,,66,0,84
2019/10/12,4:00,2875,0,1703,1010,,66,1,88
2019/10/12,5:00,2718,0,1699,861,,65,1,92
2019/10/12,6:00,2584,0,1745,781,,66,1,89
2019/10/12,7:00,2588,0,1775,725,,65,6,100
2019/10/12,8:00,2726,0,1875,784,,66,12,95
2019/10/12,9:00,2824,0,1925,860,,65,19,96
2019/10/12,10:00,2843,0,1767,1024,,66,30,96
2019/10/12,11:00,2852,0,1815,993,,65,30,96
2019/10/12,12:00,2783,0,1825,944,,66,29,95
2019/10/12,13:00,2756,0,1896,818,,65,25,93
2019/10/12,14:00,2712,0,1820,874,,65,15,82
2019/10/12,15:00,2663,0,1807,888,,65,8,53
2019/10/12,16:00,2654,0,1758,932,,66,3,52
2019/10/12,17:00,2690,0,1711,1025,,65,1,47
2019/10/12,18:00,2673,0,1694,1012,,66,1,46
2019/10/12,19:00,2578,0,1698,944,,65,1,50
2019/10/12,20:00,2474,0,1695,858,,66,0,37
2019/10/12,21:00,2362,0,1678,808,,65,0,35
2019/10/12,22:00,2289,0,1593,812,,65,0,42
2019/10/12,23:00,2236,0,1549,831,,65,0,41
2019/10/13,0:00,2151,0,1532,913,,65,0,44
2019/10/13,1:00,2166,0,1539,935,,65,0,45
2019/10/13,2:00,2329,0,1618,909,,64,0,47
2019/10/13,3:00,2501,0,1612,938,,65,0,44
2019/10/13,4:00,2510,0,1651,902,,65,1,42
2019/10/13,5:00,2367,0,1667,875,,66,1,39
2019/10/13,6:00,2191,0,1663,840,,65,6,33
2019/10/13,7:00,2186,0,1554,891,,64,38,28
2019/10/13,8:00,2296,0,1558,869,,65,110,48
2019/10/13,9:00,2345,0,1475,821,,68,208,50
2019/10/13,10:00,2374,0,1390,806,,72,339,47
2019/10/13,11:00,2382,0,1259,874,,70,401,43
2019/10/13,12:00,2373,0,1239,918,,70,361,36
2019/10/13,13:00,2342,0,1215,908,,70,375,33
2019/10/13,14:00,2343,0,1262,907,,69,331,37
2019/10/13,15:00,2350,0,1485,890,,70,201,29
2019/10/13,16:00,2426,0,1635,900,,70,77,32
2019/10/13,17:00,2586,0,1771,948,,71,4,40
2019/10/13,18:00,2640,0,1770,980,,71,1,51
2019/10/13,19:00,2554,0,1736,935,,71,1,47
2019/10/13,20:00,2472,0,1724,956,,71,0,34
2019/10/13,21:00,2373,0,1728,905,,71,0,31
2019/10/13,22:00,2300,0,1560,947,,71,0,30
2019/10/13,23:00,2282,0,1584,903,,71,0,32
2019/10/14,0:00,2169,0,1657,799,,71,0,25
2019/10/14,1:00,2201,0,1668,818,,72,0,22
2019/10/14,2:00,2387,0,1766,906,,70,0,19
2019/10/14,3:00,2567,0,1907,948,,71,0,18
2019/10/14,4:00,2615,0,1920,972,,71,0,15
2019/10/14,5:00,2463,0,1873,897,,70,1,22
2019/10/14,6:00,2371,0,1856,813,,71,7,9
2019/10/14,7:00,2403,0,1840,732,,71,53,14
2019/10/14,8:00,2572,0,1895,759,,70,101,9
2019/10/14,9:00,2702,0,1861,818,,70,171,6
2019/10/14,10:00,2770,0,1979,853,,71,141,0
2019/10/14,11:00,2810,0,1990,890,,71,121,0
2019/10/14,12:00,2744,0,1993,808,,70,94,0
2019/10/14,13:00,2799,0,1995,862,,70,78,0
2019/10/14,14:00,2805,0,2007,866,,70,57,0
2019/10/14,15:00,2795,0,2023,854,,69,35,0
2019/10/14,16:00,2826,0,2018,886,,71,13,1
2019/10/14,17:00,2917,0,2015,1007,,70,1,6
2019/10/14,18:00,2912,0,2017,967,,70,1,7
2019/10/14,19:00,2834,0,1992,969,,70,1,11
2019/10/14,20:00,2727,0,1862,1036,,71,0,19
2019/10/14,21:00,2647,0,1902,1021,,70,0,21
2019/10/14,22:00,2553,0,1824,1032,,70,0,21
2019/10/14,23:00,2501,0,1749,1048,,70,0,18
2019/10/15,0:00,2401,0,1751,886,,71,0,41
2019/10/15,1:00,2412,0,1770,854,,70,0,55
2019/10/15,2:00,2608,0,1924,883,,71,0,50
2019/10/15,3:00,2791,0,1935,1050,,71,0,53
2019/10/15,4:00,2830,0,1931,1094,,71,1,44
2019/10/15,5:00,2749,0,1932,1012,,71,1,39
2019/10/15,6:00,2709,0,1875,960,,71,17,37
2019/10/15,7:00,2791,0,1813,988,,70,78,35
2019/10/15,8:00,3071,0,2008,883,,71,173,39
2019/10/15,9:00,3285,0,2104,749,,71,239,39
2019/10/15,10:00,3315,0,1966,812,,71,308,34
2019/10/15,11:00,3347,0,1760,992,,71,322,30
2019/10/15,12:00,3125,0,1687,736,,72,330,38
2019/10/15,13:00,3303,0,1741,882,,70,228,31
2019/10/15,14:00,3357,0,1850,761,,71,191,25
2019/10/15,15:00,3318,0,1963,982,,70,123,18
2019/10/15,16:00,3308,0,1985,1192,,71,49,16
2019/10/15,17:00,3321,0,2072,1229,,71,3,18
2019/10/15,18:00,3306,0,2074,1216,,71,1,18
2019/10/15,19:00,3154,0,2066,1024,,70,0,14
2019/10/15,20:00,3072,0,2056,929,,71,0,9
2019/10/15,21:00,2978,0,2012,859,,71,0,12
2019/10/15,22:00,2906,0,2014,819,,70,0,12
2019/10/15,23:00,2756,0,1966,745,,71,0,12
2019/10/16,0:00,2642,0,1970,781,,71,0,11
2019/10/16,1:00,2677,0,2037,730,,70,0,12
2019/10/16,2:00,2847,0,2127,810,,71,0,9
2019/10/16,3:00,3021,0,2178,865,,70,0,8
2019/10/16,4:00,3050,0,2164,855,,72,0,10
2019/10/16,5:00,2979,0,2164,891,,70,0,10
2019/10/16,6:00,2942,0,2147,800,,71,28,11
2019/10/16,7:00,2961,0,2209,717,,71,137,7
2019/10/16,8:00,3149,0,2261,682,,71,272,4
2019/10/16,9:00,3259,0,2195,653,,70,439,3
2019/10/16,10:00,3320,0,2128,645,,70,548,5
2019/10/16,11:00,3325,0,2129,658,,70,523,6
2019/10/16,12:00,3125,0,2052,613,,70,489,6
2019/10/16,13:00,3285,0,2144,689,,70,398,8
2019/10/16,14:00,3374,0,2303,722,,68,306,6
2019/10/16,15:00,3341,0,2400,734,,66,159,3
2019/10/16,16:00,3344,0,2321,944,,65,58,3
2019/10/16,17:00,3340,0,2324,1027,,65,3,5
2019/10/16,18:00,3310,0,2208,997,,66,1,5
2019/10/16,19:00,3171,0,2110,942,,65,1,5
2019/10/16,20:00,3089,0,2071,906,,65,0,4
2019/10/16,21:00,2989,0,2029,900,,65,0,3
2019/10/16,22:00,2927,0,1998,738,,66,0,5
2019/10/16,23:00,2806,0,1991,715,,65,0,6
2019/10/17,0:00,2666,0,1946,684,,65,0,6
2019/10/17,1:00,2688,0,1954,706,,66,0,5
2019/10/17,2:00,2892,0,2082,715,,65,0,5
2019/10/17,3:00,3053,0,2048,708,,65,0,6
2019/10/17,4:00,3084,0,2072,735,,66,0,5
2019/10/17,5:00,3016,0,2155,787,,64,0,7
2019/10/17,6:00,2968,0,2237,733,,61,38,8
2019/10/17,7:00,2951,0,2202,690,,60,156,7
2019/10/17,8:00,3154,0,2204,700,,61,315,5
2019/10/17,9:00,3290,0,2153,736,,60,393,8
2019/10/17,10:00,3321,0,2154,714,,61,432,10
2019/10/17,11:00,3317,0,2164,775,,61,431,13
2019/10/17,12:00,3129,0,2165,692,,62,382,16
2019/10/17,13:00,3325,0,2132,891,,61,387,17
2019/10/17,14:00,3367,0,2133,932,,60,270,21
2019/10/17,15:00,3335,0,2241,935,,62,133,20
2019/10/17,16:00,3363,0,2348,919,,63,39,28
2019/10/17,17:00,3361,0,2332,930,,65,2,29
2019/10/17,18:00,3334,0,2335,803,,65,1,37
2019/10/17,19:00,3188,0,2254,780,,64,1,42
2019/10/17,20:00,3118,0,2168,686,,63,0,39
2019/10/17,21:00,3004,0,2001,836,,64,0,37
2019/10/17,22:00,2919,0,2015,766,,64,0,36
2019/10/17,23:00,2791,0,2025,662,,65,0,37
2019/10/18,0:00,2667,0,2114,687,,64,0,38
2019/10/18,1:00,2715,0,2276,693,,65,0,42
2019/10/18,2:00,2888,0,2441,686,,64,0,41
2019/10/18,3:00,3024,0,2560,735,,64,0,36
2019/10/18,4:00,3066,0,2595,719,,65,0,37
2019/10/18,5:00,2991,0,2627,647,,65,0,39
2019/10/18,6:00,2902,0,2489,651,,64,24,41
2019/10/18,7:00,2907,0,2396,659,,65,140,35
2019/10/18,8:00,3103,0,2381,627,,65,281,36
2019/10/18,9:00,3305,0,2460,676,,66,372,40
2019/10/18,10:00,3340,0,2501,684,,65,321,32
2019/10/18,11:00,3400,0,2590,727,,65,249,24
2019/10/18,12:00,3197,0,2532,637,,66,182,23
2019/10/18,13:00,3402,0,2602,761,,66,111,26
2019/10/18,14:00,3443,0,2676,696,,66,63,20
2019/10/18,15:00,3393,0,2704,725,,66,29,20
2019/10/18,16:00,3423,0,2671,925,,65,7,22
2019/10/18,17:00,3386,0,2645,901,,65,1,30
2019/10/18,18:00,3284,0,2494,919,,66,1,34
2019/10/18,19:00,3141,0,2388,940,,65,1,16
2019/10/18,20:00,3055,0,2250,906,,65,0,13
2019/10/18,21:00,2944,0,2152,929,,65,0,18
2019/10/18,22:00,2848,0,2041,729,,66,0,19
2019/10/18,23:00,2748,0,2070,797,,65,0,23
2019/10/19,0:00,2650,0,2147,794,,66,0,20
2019/10/19,1:00,2633,0,2172,804,,65,0,14
2019/10/19,2:00,2816,0,2363,842,,65,0,11
2019/10/19,3:00,2926,0,2378,1103,,66,0,8
2019/10/19,4:00,2942,0,2412,1113,,65,1,6
2019/10/19,5:00,2790,0,2453,936,,66,1,10
2019/10/19,6:00,2633,0,2400,885,,65,10,5
2019/10/19,7:00,2637,0,2451,871,,65,57,2
2019/10/19,8:00,2817,0,2520,931,,65,104,0
2019/10/19,9:00,2943,0,2377,1029,,65,152,1
2019/10/19,10:00,2961,0,2507,854,,67,164,0
2019/10/19,11:00,3039,0,2649,845,,66,77,1
2019/10/19,12:00,2926,0,2719,811,,66,25,0
2019/10/19,13:00,2973,0,2722,811,,66,40,0
2019/10/19,14:00,2949,0,2645,832,,66,46,3
2019/10/19,15:00,2915,0,2580,886,,67,30,5
2019/10/19,16:00,2927,0,2528,891,,66,10,8
2019/10/19,17:00,2936,0,2535,906,,66,1,12
2019/10/19,18:00,2909,0,2508,939,,66,1,17
2019/10/19,19:00,2793,0,2361,939,,66,1,15
2019/10/19,20:00,2683,0,2216,947,,66,0,9
2019/10/19,21:00,2574,0,2241,893,,66,0,8
2019/10/19,22:00,2485,0,2115,892,,66,0,9
2019/10/19,23:00,2407,0,1969,885,,67,0,15
2019/10/20,0:00,2341,0,2051,915,,67,0,19
2019/10/20,1:00,2319,0,1929,927,,66,0,13
2019/10/20,2:00,2528,0,1871,1081,,67,0,14
2019/10/20,3:00,2667,0,2047,1185,,66,0,11
2019/10/20,4:00,2669,0,2134,1147,,66,1,8
2019/10/20,5:00,2505,0,2057,1031,,67,1,7
2019/10/20,6:00,2305,0,2066,936,,66,18,6
2019/10/20,7:00,2262,0,1946,931,,67,104,4
2019/10/20,8:00,2275,0,1784,938,,66,238,4
2019/10/20,9:00,2348,0,1696,925,,66,287,5
2019/10/20,10:00,2380,0,1745,903,,66,296,4
2019/10/20,11:00,2395,0,1696,901,,67,319,4
2019/10/20,12:00,2368,0,1696,902,,67,325,6
2019/10/20,13:00,2312,0,1694,871,,67,347,9
2019/10/20,14:00,2339,0,1817,898,,66,245,7
2019/10/20,15:00,2334,0,1856,907,,66,139,8
2019/10/20,16:00,2425,0,1884,1164,,66,38,9
2019/10/20,17:00,2610,0,2114,1117,,66,1,13
2019/10/20,18:00,2666,0,2156,1219,,67,1,11
2019/10/20,19:00,2596,0,2152,1112,,66,1,12
2019/10/20,20:00,2517,0,2156,898,,67,0,14
2019/10/20,21:00,2401,0,2151,875,,66,0,19
2019/10/20,22:00,2326,0,2139,869,,66,0,23
2019/10/20,23:00,2244,0,1988,781,,66,0,27
2019/10/21,0:00,2172,0,2063,865,,74,0,28
2019/10/21,1:00,2209,0,2248,945,,73,0,26
2019/10/21,2:00,2409,0,2455,923,,74,0,26
2019/10/21,3:00,2602,0,2641,911,,74,0,26
2019/10/21,4:00,2637,0,2594,916,,73,0,27
2019/10/21,5:00,2590,0,2538,815,,74,0,32
2019/10/21,6:00,2566,0,2532,813,,73,15,39
2019/10/21,7:00,2621,0,2536,781,,73,88,38
2019/10/21,8:00,2908,0,2578,827,,74,137,33
2019/10/21,9:00,3072,0,2626,799,,73,157,32
2019/10/21,10:00,3086,0,2481,811,,74,226,36
2019/10/21,11:00,3101,0,2360,846,,74,217,36
2019/10/21,12:00,2916,0,2327,828,,74,185,32
2019/10/21,13:00,3095,0,2585,871,,74,148,27
