,,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光実績,風力実績
2023/6/2,20:00,2825,0,1735,1324,,66,1,39
2023/6/2,21:00,2709,0,1685,1304,,67,0,17
2023/6/2,22:00,2622,0,1584,1278,,67,0,16
2023/6/2,23:00,2545,0,1561,1278,,67,0,19
2023/6/3,0:00,2448,0,1113,1276,,68,0,20
2023/6/3,1:00,2424,0,1059,1282,,68,0,24
2023/6/3,2:00,2534,0,861,1268,,67,0,34
2023/6/3,3:00,2664,0,945,1282,,67,0,32
2023/6/3,4:00,2696,0,1207,1277,,67,3,33
2023/6/3,5:00,2567,0,919,1360,,67,58,35
2023/6/3,6:00,2357,0,680,1402,,67,187,33
2023/6/3,7:00,2246,0,610,1496,,50,304,35
2023/6/3,8:00,2362,0,445,1533,,43,429,36
2023/6/3,9:00,2501,0,421,1458,,43,649,27
2023/6/3,10:00,2593,0,318,1484,,43,790,20
2023/6/3,11:00,2602,0,293,1524,,43,830,16
2023/6/3,12:00,2540,0,295,1574,,43,811,15
2023/6/3,13:00,2531,0,326,1618,,42,668,12
2023/6/3,14:00,2525,0,448,1482,,43,597,9
2023/6/3,15:00,2497,0,438,1503,,43,597,12
2023/6/3,16:00,2548,0,508,1577,,51,512,16
2023/6/3,17:00,2520,0,697,1578,,62,247,16
2023/6/3,18:00,2493,0,862,1500,,62,62,12
2023/6/3,19:00,2470,0,834,1545,,63,1,13
2023/6/3,20:00,2402,0,689,1678,,64,0,19
2023/6/3,21:00,2315,0,740,1499,,65,0,30
2023/6/3,22:00,2247,0,779,1425,,65,0,41
2023/6/3,23:00,2195,0,784,1424,,65,0,49
2023/6/4,0:00,2092,0,692,1427,,65,0,58
2023/6/4,1:00,2104,0,709,1498,,67,0,60
2023/6/4,2:00,2248,0,738,1634,,66,0,64
2023/6/4,3:00,2426,0,779,1711,,67,0,68
2023/6/4,4:00,2475,0,844,1515,,68,5,66
2023/6/4,5:00,2403,0,792,1573,,66,85,60
2023/6/4,6:00,2238,0,695,1363,,65,283,49
2023/6/4,7:00,2154,0,538,1248,,50,529,25
2023/6/4,8:00,2194,0,405,1225,,42,744,18
2023/6/4,9:00,2294,0,388,1250,,43,835,8
2023/6/4,10:00,2382,0,399,1274,,43,959,5
2023/6/4,11:00,2431,0,397,1345,,42,1020,9
2023/6/4,12:00,2429,0,406,1361,,43,993,8
2023/6/4,13:00,2426,0,448,1378,,43,941,6
2023/6/4,14:00,2408,0,483,1362,,43,804,7
2023/6/4,15:00,2376,0,595,1303,,44,674,13
2023/6/4,16:00,2433,0,726,1365,,59,445,17
2023/6/4,17:00,2474,0,751,1559,,62,206,15
2023/6/4,18:00,2483,0,815,1588,,63,68,15
2023/6/4,19:00,2481,0,817,1573,,62,2,19
2023/6/4,20:00,2385,0,855,1557,,65,1,21
2023/6/4,21:00,2296,0,955,1406,,64,0,26
2023/6/4,22:00,2201,0,915,1341,,65,0,31
2023/6/4,23:00,2157,0,829,1369,,65,0,35
2023/6/5,0:00,2070,0,932,1237,,65,0,42
2023/6/5,1:00,2096,0,1033,1217,,66,0,46
2023/6/5,2:00,2247,0,911,1363,,66,0,48
2023/6/5,3:00,2411,0,912,1487,,67,0,46
2023/6/5,4:00,2495,0,1019,1566,,67,6,35
2023/6/5,5:00,2482,0,864,1547,,67,88,22
2023/6/5,6:00,2439,0,782,1367,,66,251,16
2023/6/5,7:00,2491,0,785,1227,,66,473,17
2023/6/5,8:00,2846,0,839,1332,,66,739,15
2023/6/5,9:00,3206,0,1144,1478,,66,936,16
2023/6/5,10:00,3333,0,1296,1340,,65,1052,17
2023/6/5,11:00,3399,0,1436,1243,,66,1072,16
2023/6/5,12:00,3235,0,1442,1116,,65,996,16
2023/6/5,13:00,3390,0,1382,1116,,65,968,14
2023/6/5,14:00,3433,0,1300,1021,,65,921,12
2023/6/5,15:00,3370,0,1338,1111,,65,721,7
2023/6/5,16:00,3339,0,1537,1369,,65,469,4
2023/6/5,17:00,3178,0,1460,1548,,67,232,3
2023/6/5,18:00,3041,0,1450,1578,,67,61,5
2023/6/5,19:00,2933,0,1365,1608,,68,2,9
2023/6/5,20:00,2812,0,1407,1550,,68,1,14
2023/6/5,21:00,2706,0,1383,1312,,67,0,12
2023/6/5,22:00,2649,0,1163,1203,,68,0,17
2023/6/5,23:00,2572,0,1186,1283,,68,0,22
2023/6/6,0:00,2451,0,1248,1206,,69,0,25
2023/6/6,1:00,2457,0,1291,1117,,70,0,20
2023/6/6,2:00,2573,0,1324,1244,,67,0,19
2023/6/6,3:00,2728,0,1522,1420,,68,0,16
2023/6/6,4:00,2773,0,1546,1415,,68,4,20
2023/6/6,5:00,2725,0,1484,1345,,68,71,23
2023/6/6,6:00,2652,0,1497,1221,,68,214,24
2023/6/6,7:00,2644,0,1542,1106,,68,348,18
2023/6/6,8:00,2949,0,1601,1157,,67,490,10
2023/6/6,9:00,3220,0,1658,1152,,68,637,6
2023/6/6,10:00,3340,0,1641,1105,,66,819,7
2023/6/6,11:00,3403,0,1864,1214,,67,622,11
2023/6/6,12:00,3133,0,1926,986,,65,410,11
2023/6/6,13:00,3300,0,1978,1056,,66,439,15
2023/6/6,14:00,3318,0,1885,1224,,65,327,33
2023/6/6,15:00,3246,0,1698,1319,,66,356,51
2023/6/6,16:00,3235,0,1656,1466,,65,270,41
2023/6/6,17:00,3090,0,1585,1562,,66,137,22
2023/6/6,18:00,3031,0,1576,1570,,66,30,17
2023/6/6,19:00,2954,0,1575,1500,,67,1,25
2023/6/6,20:00,2823,0,1470,1446,,66,1,21
2023/6/6,21:00,2725,0,1457,1417,,66,0,13
2023/6/6,22:00,2678,0,1562,1290,,66,0,9
2023/6/6,23:00,2594,0,1511,1257,,67,0,6
2023/6/7,0:00,2492,0,1436,1080,,67,0,4
2023/6/7,1:00,2512,0,1248,1031,,67,0,2
2023/6/7,2:00,2640,0,1252,1197,,67,0,4
2023/6/7,3:00,2798,0,1215,1336,,67,0,5
2023/6/7,4:00,2811,0,1256,1382,,67,4,4
2023/6/7,5:00,2780,0,1187,1315,,67,76,3
2023/6/7,6:00,2686,0,1043,1191,,68,267,2
2023/6/7,7:00,2713,0,886,1164,,68,491,1
2023/6/7,8:00,3031,0,977,1046,,66,703,0
2023/6/7,9:00,3327,0,1032,1057,,63,898,1
2023/6/7,10:00,3413,0,1017,1033,,63,1003,6
2023/6/7,11:00,3471,0,1080,1051,,63,1046,7
2023/6/7,12:00,3305,0,1090,991,,62,1024,8
2023/6/7,13:00,3447,0,1188,998,,64,944,7
2023/6/7,14:00,3430,0,1236,1090,,65,739,8
2023/6/7,15:00,3356,0,1299,1229,,64,534,7
2023/6/7,16:00,3301,0,1315,1485,,66,352,5
2023/6/7,17:00,3145,0,1585,1536,,67,190,4
2023/6/7,18:00,3073,0,1537,1507,,67,47,2
2023/6/7,19:00,3006,0,1552,1536,,68,1,3
2023/6/7,20:00,2890,0,1489,1515,,67,1,1
2023/6/7,21:00,2795,0,1467,1199,,68,0,1
2023/6/7,22:00,2709,0,1565,1083,,68,0,2
2023/6/7,23:00,2649,0,1561,1011,,68,0,3
2023/6/8,0:00,2527,0,1471,1140,,68,0,5
2023/6/8,1:00,2520,0,1403,1207,,68,0,5
2023/6/8,2:00,2647,0,1414,1137,,68,0,11
2023/6/8,3:00,2774,0,1462,1262,,68,0,12
2023/6/8,4:00,2834,0,1478,1266,,68,4,12
2023/6/8,5:00,2758,0,1437,1181,,68,63,12
2023/6/8,6:00,2653,0,1389,1035,,67,179,12
2023/6/8,7:00,2710,0,1335,912,,68,349,10
2023/6/8,8:00,3033,0,1304,1085,,67,489,9
2023/6/8,9:00,3296,0,1419,1172,,66,478,6
2023/6/8,10:00,3377,0,1597,1160,,67,357,5
2023/6/8,11:00,3372,0,1597,1225,,66,273,4
2023/6/8,12:00,3198,0,1736,1203,,67,246,5
2023/6/8,13:00,3357,0,1808,1329,,67,267,10
2023/6/8,14:00,3399,0,1889,1423,,67,192,9
2023/6/8,15:00,3356,0,1881,1392,,68,93,12
2023/6/8,16:00,3317,0,1844,1376,,68,54,9
2023/6/8,17:00,3161,0,1829,1379,,66,30,4
2023/6/8,18:00,3094,0,1848,1371,,67,7,2
2023/6/8,19:00,3001,0,1826,1376,,66,1,6
2023/6/8,20:00,2895,0,1686,1384,,66,1,10
2023/6/8,21:00,2775,0,1751,1249,,67,0,15
2023/6/8,22:00,2714,0,1765,1214,,66,0,18
2023/6/8,23:00,2626,0,1648,1202,,65,0,22
2023/6/9,0:00,2518,0,1644,1089,,66,0,23
2023/6/9,1:00,2523,0,1610,1184,,66,0,26
2023/6/9,2:00,2647,0,1676,1282,,66,0,37
2023/6/9,3:00,2792,0,1705,1365,,66,0,38
2023/6/9,4:00,2836,0,1718,1424,,66,1,36
2023/6/9,5:00,2783,0,1693,1354,,66,15,26
2023/6/9,6:00,2666,0,1384,1307,,66,90,13
2023/6/9,7:00,2686,0,1099,1247,,66,184,5
2023/6/9,8:00,2985,0,1047,1250,,65,234,10
2023/6/9,9:00,3179,0,1069,1157,,67,250,21
2023/6/9,10:00,3233,0,1049,1151,,68,344,33
2023/6/9,11:00,3316,0,1074,1133,,68,533,37
2023/6/9,12:00,3109,0,898,1117,,69,572,33
2023/6/9,13:00,3298,0,951,1081,,69,661,33
2023/6/9,14:00,3319,0,939,1052,,69,616,31
2023/6/9,15:00,3229,0,993,1098,,70,428,27
2023/6/9,16:00,3178,0,1071,1274,,69,283,22
2023/6/9,17:00,3026,0,1102,1389,,70,169,18
2023/6/9,18:00,2973,0,1236,1341,,69,58,15
2023/6/9,19:00,2909,0,1388,1489,,70,2,12
2023/6/9,20:00,2797,0,1423,1547,,69,1,5
2023/6/9,21:00,2720,0,1407,1512,,71,0,1
2023/6/9,22:00,2612,0,1397,1258,,72,0,0
2023/6/9,23:00,2545,0,1251,1225,,71,0,0
2023/6/10,0:00,2437,0,1294,1214,,71,0,3
2023/6/10,1:00,2429,0,1411,1281,,71,0,3
2023/6/10,2:00,2542,0,1456,1241,,71,0,4
2023/6/10,3:00,2650,0,1188,1288,,70,0,4
2023/6/10,4:00,2666,0,1136,1347,,71,2,2
2023/6/10,5:00,2575,0,1196,1326,,71,46,3
2023/6/10,6:00,2373,0,1139,1206,,70,184,1
2023/6/10,7:00,2358,0,1059,1096,,70,418,0
2023/6/10,8:00,2444,0,1111,1026,,70,576,0
2023/6/10,9:00,2583,0,1085,1022,,69,756,0
2023/6/10,10:00,2683,0,1143,968,,69,879,0
2023/6/10,11:00,2765,0,1169,935,,69,1060,0
2023/6/10,12:00,2770,0,1176,982,,70,1002,2
2023/6/10,13:00,2705,0,1248,1053,,69,734,3
2023/6/10,14:00,2656,0,1298,1231,,69,463,5
2023/6/10,15:00,2604,0,1408,1119,,69,305,6
2023/6/10,16:00,2582,0,1379,1096,,71,177,13
2023/6/10,17:00,2583,0,1394,1365,,80,99,16
2023/6/10,18:00,2604,0,1342,1382,,86,31,19
2023/6/10,19:00,2592,0,1376,1361,,87,1,25
2023/6/10,20:00,2494,0,1404,1250,,88,1,31
2023/6/10,21:00,2409,0,1484,1171,,92,0,32
2023/6/10,22:00,2319,0,1415,1097,,92,0,36
2023/6/10,23:00,2246,0,1258,1173,,93,0,31
2023/6/11,0:00,2137,0,1163,1083,,94,0,21
2023/6/11,1:00,2144,0,1081,1098,,95,0,21
2023/6/11,2:00,2245,0,1149,1223,,96,0,14
2023/6/11,3:00,2404,0,1063,1341,,98,0,18
2023/6/11,4:00,2436,0,1078,1343,,102,1,24
2023/6/11,5:00,2342,0,1094,1310,,103,10,19
2023/6/11,6:00,2189,0,1051,1067,,103,29,6
2023/6/11,7:00,2185,0,1134,975,,104,57,0
2023/6/11,8:00,2215,0,1153,944,,104,98,2
2023/6/11,9:00,2308,0,1149,965,,102,157,1
2023/6/11,10:00,2340,0,1028,942,,103,232,1
2023/6/11,11:00,2364,0,996,1017,,102,227,1
2023/6/11,12:00,2370,0,1146,929,,103,210,6
2023/6/11,13:00,2319,0,1011,881,,102,277,3
2023/6/11,14:00,2315,0,792,948,,102,465,10
2023/6/11,15:00,2341,0,841,1129,,103,400,15
2023/6/11,16:00,2359,0,932,1132,,102,245,17
2023/6/11,17:00,2434,0,1031,1298,,103,117,19
2023/6/11,18:00,2475,0,1090,1259,,102,33,18
2023/6/11,19:00,2488,0,1194,1271,,103,1,15
2023/6/11,20:00,2425,0,1155,1307,,103,1,8
2023/6/11,21:00,2342,0,1190,1220,,103,0,8
2023/6/11,22:00,2275,0,1126,1049,,103,0,5
2023/6/11,23:00,2210,0,1134,976,,103,0,4
2023/6/12,0:00,2137,0,1154,983,,103,0,3
2023/6/12,1:00,2133,0,1112,996,,102,0,2
2023/6/12,2:00,2276,0,1089,1165,,103,0,3
2023/6/12,3:00,2441,0,1112,1443,,103,0,2
2023/6/12,4:00,2493,0,1209,1464,,103,1,1
2023/6/12,5:00,2488,0,1183,1333,,102,27,4
2023/6/12,6:00,2452,0,1175,1021,,103,94,3
2023/6/12,7:00,2584,0,1337,968,,103,116,3
2023/6/12,8:00,2962,0,1653,1077,,101,147,3
2023/6/12,9:00,3229,0,1848,1213,,101,158,2
2023/6/12,10:00,3299,0,1708,1119,,102,171,0
2023/6/12,11:00,3321,0,1820,1021,,101,185,0
2023/6/12,12:00,3138,0,1911,871,,102,200,0
2023/6/12,13:00,3298,0,1893,882,,101,174,0
2023/6/12,14:00,3331,0,1813,898,,103,255,0
2023/6/12,15:00,3306,0,1825,1092,,102,216,0
2023/6/12,16:00,3279,0,1832,1237,,102,135,0
2023/6/12,17:00,3137,0,1823,1303,,102,65,0
2023/6/12,18:00,3094,0,1839,1364,,103,15,0
2023/6/12,19:00,3009,0,1896,1377,,102,1,1
2023/6/12,20:00,2878,0,1797,1335,,103,1,0
2023/6/12,21:00,2792,0,1859,1221,,102,0,1
2023/6/12,22:00,2764,0,1697,1246,,103,0,2
2023/6/12,23:00,2668,0,1739,1138,,102,0,2
2023/6/13,0:00,2560,0,1726,1047,,104,0,5
2023/6/13,1:00,2541,0,1623,1206,,103,0,3
2023/6/13,2:00,2643,0,1625,1277,,102,0,3
2023/6/13,3:00,2809,0,1725,1362,,103,0,3
2023/6/13,4:00,2840,0,1779,1384,,102,4,3
2023/6/13,5:00,2793,0,1764,1160,,103,61,2
2023/6/13,6:00,2688,0,1576,986,,103,169,1
2023/6/13,7:00,2759,0,1536,1037,,102,284,0
2023/6/13,8:00,3120,0,1666,1035,,102,476,3
2023/6/13,9:00,3424,0,1938,1061,,100,639,3
2023/6/13,10:00,3603,0,1870,993,,101,932,2
2023/6/13,11:00,3669,0,1757,929,,102,957,5
2023/6/13,12:00,3511,0,1748,858,,100,966,6
2023/6/13,13:00,3647,0,1960,881,,100,839,4
2023/6/13,14:00,3714,0,1971,919,,100,787,1
2023/6/13,15:00,3630,0,1903,965,,100,562,1
2023/6/13,16:00,3518,0,2071,1066,,100,284,0
2023/6/13,17:00,3311,0,2128,1302,,101,99,0
2023/6/13,18:00,3218,0,2004,1430,,102,23,0
2023/6/13,19:00,3148,0,2006,1439,,102,1,0
2023/6/13,20:00,3012,0,1706,1340,,102,1,0
2023/6/13,21:00,2917,0,1590,1214,,103,0,0
2023/6/13,22:00,2852,0,1584,1064,,103,0,0
2023/6/13,23:00,2753,0,1638,1054,,103,0,0
2023/6/14,0:00,2614,0,1644,934,,103,0,2
2023/6/14,1:00,2599,0,1508,880,,103,0,6
2023/6/14,2:00,2696,0,1438,910,,103,0,5
2023/6/14,3:00,2825,0,1380,1060,,103,0,6
2023/6/14,4:00,2830,0,1408,1043,,103,2,7
2023/6/14,5:00,2788,0,1475,1042,,103,16,9
2023/6/14,6:00,2715,0,1695,954,,103,43,13
2023/6/14,7:00,2794,0,1777,931,,103,127,14
2023/6/14,8:00,3145,0,1875,1038,,102,224,14
2023/6/14,9:00,3441,0,1823,1142,,101,308,9
2023/6/14,10:00,3529,0,1704,1070,,103,508,2
2023/6/14,11:00,3562,0,1686,1220,,101,624,0
2023/6/14,12:00,3384,0,1812,1219,,101,586,2
2023/6/14,13:00,3493,0,2043,1115,,101,414,3
2023/6/14,14:00,3511,0,2196,1106,,101,242,3
2023/6/14,15:00,3457,0,2213,1134,,101,141,3
2023/6/14,16:00,3398,0,2206,1117,,102,87,8
2023/6/14,17:00,3239,0,1955,1185,,102,39,9
2023/6/14,18:00,3159,0,1851,1250,,103,11,9
2023/6/14,19:00,3069,0,1776,1209,,102,1,7
2023/6/14,20:00,2933,0,1658,1196,,103,1,6
2023/6/14,21:00,2840,0,1668,1154,,101,0,2
2023/6/14,22:00,2770,0,1754,1056,,103,0,2
2023/6/14,23:00,2672,0,1650,1027,,102,0,1
2023/6/15,0:00,2555,0,1377,989,,104,0,3
2023/6/15,1:00,2560,0,1325,1039,,102,0,3
2023/6/15,2:00,2671,0,1320,1122,,103,0,4
2023/6/15,3:00,2798,0,1304,1254,,104,0,4
2023/6/15,4:00,2833,0,1418,1238,,102,2,5
2023/6/15,5:00,2798,0,1441,1188,,103,32,6
2023/6/15,6:00,2721,0,1351,1031,,102,128,4
2023/6/15,7:00,2774,0,1298,975,,102,227,2
2023/6/15,8:00,3111,0,1426,1035,,101,380,0
2023/6/15,9:00,3380,0,1602,1125,,101,434,0
2023/6/15,10:00,3428,0,1489,1060,,101,487,0
2023/6/15,11:00,3464,0,1512,1015,,101,515,1
2023/6/15,12:00,3292,0,1537,895,,102,467,1
2023/6/15,13:00,3457,0,1571,970,,101,350,2
2023/6/15,14:00,3478,0,1510,1008,,103,258,2
2023/6/15,15:00,3393,0,1547,1044,,102,241,5
2023/6/15,16:00,3368,0,1561,1158,,101,187,5
2023/6/15,17:00,3208,0,1531,1336,,99,92,7
2023/6/15,18:00,3140,0,1660,1459,,97,24,3
2023/6/15,19:00,3066,0,1656,1472,,98,1,4
2023/6/15,20:00,2950,0,1609,1395,,98,1,7
2023/6/15,21:00,2851,0,1553,1175,,98,0,3
2023/6/15,22:00,2750,0,1413,1163,,98,0,1
2023/6/15,23:00,2650,0,1367,1078,,98,0,7
2023/6/16,0:00,2523,0,1157,1125,,99,0,7
2023/6/16,1:00,2524,0,1103,1276,,98,0,3
2023/6/16,2:00,2630,0,1057,1325,,98,0,6
2023/6/16,3:00,2767,0,1096,1356,,98,0,3
2023/6/16,4:00,2823,0,1139,1344,,99,1,4
2023/6/16,5:00,2800,0,1299,1307,,99,7,12
2023/6/16,6:00,2718,0,1357,1144,,98,37,2
2023/6/16,7:00,2721,0,1369,1088,,98,93,0
2023/6/16,8:00,3011,0,1264,1157,,98,229,1
2023/6/16,9:00,3281,0,1337,1176,,99,322,1
2023/6/16,10:00,3320,0,1352,1158,,97,402,2
2023/6/16,11:00,3318,0,1288,1112,,99,531,5
2023/6/16,12:00,3198,0,1092,1034,,99,743,4
2023/6/16,13:00,3400,0,1240,1054,,98,719,4
2023/6/16,14:00,3455,0,1241,1081,,99,785,1
2023/6/16,15:00,3343,0,1351,1118,,98,582,2
2023/6/16,16:00,3320,0,1514,1184,,99,414,2
2023/6/16,17:00,3169,0,1460,1385,,99,227,1
2023/6/16,18:00,3048,0,1487,1494,,100,64,1
2023/6/16,19:00,2978,0,1512,1510,,99,3,4
2023/6/16,20:00,2858,0,1403,1528,,98,1,4
2023/6/16,21:00,2757,0,1315,1565,,100,0,4
2023/6/16,22:00,2630,0,1346,1461,,99,0,5
2023/6/16,23:00,2559,0,1229,1354,,100,0,6
2023/6/17,0:00,2440,0,1013,1137,,99,0,8
2023/6/17,1:00,2400,0,952,1097,,99,0,11
2023/6/17,2:00,2503,0,941,1188,,99,0,12
2023/6/17,3:00,2618,0,998,1151,,99,0,14
2023/6/17,4:00,2648,0,1029,1140,,100,4,13
2023/6/17,5:00,2587,0,973,1206,,99,76,12
2023/6/17,6:00,2425,0,871,1198,,99,275,9
2023/6/17,7:00,2375,0,716,1046,,98,542,6
2023/6/17,8:00,2498,0,684,1023,,99,789,5
2023/6/17,9:00,2730,0,797,1085,,99,991,4
2023/6/17,10:00,2827,0,873,995,,98,1105,5
2023/6/17,11:00,2856,0,888,980,,98,1149,7
2023/6/17,12:00,2828,0,784,957,,99,1141,8
2023/6/17,13:00,2845,0,857,982,,98,1077,7
2023/6/17,14:00,2835,0,905,1066,,98,944,6
2023/6/17,15:00,2804,0,941,1090,,99,735,6
2023/6/17,16:00,2797,0,1016,1269,,98,492,5
2023/6/17,17:00,2745,0,957,1375,,99,239,3
2023/6/17,18:00,2677,0,1146,1426,,99,67,3
2023/6/17,19:00,2631,0,1177,1402,,100,2,7
2023/6/17,20:00,2533,0,1069,1176,,98,1,8
2023/6/17,21:00,2418,0,1088,1189,,100,0,11
2023/6/17,22:00,2341,0,1161,1066,,99,0,14
2023/6/17,23:00,2260,0,1135,938,,100,0,22
2023/6/18,0:00,2120,0,1196,974,,100,0,24
2023/6/18,1:00,2086,0,1221,983,,100,0,20
2023/6/18,2:00,2237,0,1321,1092,,99,0,21
2023/6/18,3:00,2365,0,1266,1277,,99,0,18
2023/6/18,4:00,2398,0,1226,1333,,100,5,14
2023/6/18,5:00,2331,0,1251,1231,,99,69,14
2023/6/18,6:00,2166,0,1195,1016,,100,231,11
2023/6/18,7:00,2145,0,1193,886,,99,448,7
2023/6/18,8:00,2252,0,1291,888,,98,592,3
2023/6/18,9:00,2367,0,1320,858,,100,653,3
2023/6/18,10:00,2458,0,1212,850,,99,724,3
2023/6/18,11:00,2531,0,1117,865,,100,880,1
2023/6/18,12:00,2655,0,1084,848,,100,1083,2
2023/6/18,13:00,2651,0,1115,867,,100,1048,4
2023/6/18,14:00,2629,0,1235,885,,99,896,3
2023/6/18,15:00,2600,0,1252,942,,99,652,2
2023/6/18,16:00,2634,0,1191,1129,,100,418,2
2023/6/18,17:00,2638,0,1233,1286,,99,202,2
2023/6/18,18:00,2632,0,1413,1233,,100,63,1
2023/6/18,19:00,2588,0,1342,1253,,100,3,3
2023/6/18,20:00,2522,0,1323,1295,,99,1,2
2023/6/18,21:00,2412,0,1420,1311,,100,0,2
2023/6/18,22:00,2308,0,1328,1137,,101,0,3
2023/6/18,23:00,2240,0,1297,992,,101,0,2
2023/6/19,0:00,2153,0,1226,926,,100,0,3
2023/6/19,1:00,2126,0,1130,940,,101,0,6
2023/6/19,2:00,2262,0,1127,1015,,99,0,7
2023/6/19,3:00,2420,0,1128,1202,,101,0,9
2023/6/19,4:00,2512,0,1099,1293,,101,4,9
2023/6/19,5:00,2492,0,1049,1312,,101,62,10
2023/6/19,6:00,2484,0,1098,1174,,101,206,11
2023/6/19,7:00,2606,0,1162,1069,,100,383,12
2023/6/19,8:00,3011,0,1545,1052,,100,520,16
2023/6/19,9:00,3360,0,1842,967,,98,693,17
2023/6/19,10:00,3402,0,1834,853,,90,846,24
2023/6/19,11:00,3451,0,1826,822,,87,959,28
2023/6/19,12:00,3333,0,1783,784,,86,1039,28
2023/6/19,13:00,3483,0,1716,815,,79,1014,30
2023/6/19,14:00,3542,0,1483,848,,68,969,34
2023/6/19,15:00,3456,0,1528,910,,67,771,40
2023/6/19,16:00,3431,0,1529,1189,,68,537,44
2023/6/19,17:00,3237,0,1688,1322,,67,262,43
2023/6/19,18:00,3115,0,1793,1381,,67,76,43
2023/6/19,19:00,2986,0,1848,1389,,66,3,38
2023/6/19,20:00,2856,0,1879,1273,,67,1,36
2023/6/19,21:00,2726,0,1760,1035,,67,0,44
2023/6/19,22:00,2672,0,1562,893,,67,0,44
2023/6/19,23:00,2605,0,1584,849,,67,0,40
2023/6/20,0:00,2478,0,1491,827,,68,0,31
2023/6/20,1:00,2458,0,1386,979,,67,0,24
2023/6/20,2:00,2570,0,1347,1133,,67,0,26
2023/6/20,3:00,2746,0,1403,1231,,67,0,26
2023/6/20,4:00,2792,0,1513,1198,,67,5,24
2023/6/20,5:00,2784,0,1482,1163,,67,86,18
2023/6/20,6:00,2699,0,1456,952,,67,239,17
2023/6/20,7:00,2755,0,1463,909,,67,486,16
2023/6/20,8:00,3111,0,1641,942,,67,709,18
2023/6/20,9:00,3361,0,1840,819,,66,852,16
2023/6/20,10:00,3490,0,1705,749,,67,1083,18
2023/6/20,11:00,3568,0,1731,721,,66,1143,20
2023/6/20,12:00,3418,0,1702,668,,66,1129,17
2023/6/20,13:00,3570,0,1799,763,,67,1037,15
2023/6/20,14:00,3612,0,1783,822,,66,916,14
2023/6/20,15:00,3565,0,1894,911,,67,674,14
2023/6/20,16:00,3505,0,1965,1143,,67,363,22
2023/6/20,17:00,3289,0,1926,1314,,66,189,22
2023/6/20,18:00,3187,0,1943,1311,,67,59,22
2023/6/20,19:00,3083,0,1823,1319,,66,2,25
2023/6/20,20:00,2971,0,1786,1296,,67,1,36
2023/6/20,21:00,2852,0,1722,1157,,68,0,48
2023/6/20,22:00,2755,0,1609,902,,67,0,52
2023/6/20,23:00,2664,0,1643,876,,67,0,50
2023/6/21,0:00,2520,0,1442,827,,67,0,38
2023/6/21,1:00,2505,0,1366,849,,68,0,28
2023/6/21,2:00,2612,0,1508,899,,68,0,21
